,usable_area,land_area,bedroom,bathroom,price,land_price,Giaytohople,Hopdongmuaban,Khongxacdinh,Sodo,Sohong
2414,200.0,100.0,2.0,2.0,575.0,921300.0,0,0,0,0,1
2415,100.0,34.0,3.0,3.0,2200.0,11404166.666666666,0,0,0,0,1
2416,72.0,72.0,2.0,2.0,1370.0,5550000.0,0,0,0,0,1
2417,93.0,93.0,2.0,2.0,1950.0,3729583.3333333335,0,0,0,0,1
2418,98.0,98.0,2.0,2.0,1850.0,17182750.0,0,0,0,0,1
2419,77.0,77.0,4.0,5.0,3155.0,4728600.0,0,0,0,0,1
2420,86.0,86.0,,,5650.0,1332000.0,0,0,0,0,1
2421,113.0,113.0,4.0,5.0,11500.0,16872000.0,0,0,0,0,1
2422,80.0,80.0,4.0,4.0,11600.0,6440375.0,0,0,0,1,0
2423,64.0,64.0,3.0,2.0,1200.0,12254400.0,0,0,0,0,1
2424,71.0,71.0,3.0,2.0,1325.0,4129200.0,0,0,0,0,1
2425,80.0,80.0,,,1700.0,999000.0,0,0,0,0,1
2426,52.0,52.0,2.0,2.0,690.0,11689500.0,0,0,0,1,0
2427,51.7,68.0,1.0,1.0,7000.0,5194800.0,0,0,0,0,1
2428,70.0,70.0,2.0,2.0,2700.0,4728600.0,0,0,0,0,1
2429,51.0,51.0,2.0,2.0,1630.0,6926400.0,0,0,0,0,1
2430,70.0,70.0,2.0,2.0,1560.0,5683200.0,0,0,0,0,1
2431,70.0,70.0,2.0,2.0,1550.0,9190800.0,0,0,0,0,1
2432,30.0,30.0,3.0,3.0,3150.0,15628333.333333334,0,0,0,1,0
2433,50.0,50.0,2.0,1.0,1225.0,2575200.0,0,0,0,0,1
2434,80.0,80.0,2.0,2.0,3750.0,16428000.0,0,0,0,0,1
2435,70.0,70.0,2.0,2.0,1475.0,13320000.0,0,0,0,0,1
2436,80.0,40.0,2.0,2.0,500.0,266400.0,0,0,0,0,1
2437,68.0,68.0,2.0,2.0,1250.0,5550000.0,0,0,0,0,1
2438,108.0,108.0,3.0,2.0,3960.0,16872000.0,0,0,0,0,1
2439,96.0,96.0,3.0,2.0,1140.0,7237200.0,0,0,0,0,1
2440,85.0,85.0,3.0,4.0,9800.0,9235200.0,0,0,0,0,1
2441,62.0,62.0,,,3900.0,1065600.0,0,0,0,0,1
2442,40.0,40.0,4.0,4.0,6200.0,13005750.0,0,0,0,1,0
2443,63.0,63.0,2.0,2.0,1050.0,7133600.0,0,0,0,0,1
2444,73.0,73.0,2.0,2.0,1590.0,3907200.0,0,0,0,0,1
2445,55.0,55.0,3.0,3.0,1293.0,2752800.0,0,0,0,0,1
2446,61.0,61.0,3.0,2.0,1536.0,4884000.0,0,0,0,0,1
2447,44.0,44.0,2.0,1.0,670.0,15277166.666666666,0,0,0,1,0
2448,80.0,80.0,,,2600.0,4728600.0,0,0,0,0,1
2449,160.0,80.0,2.0,2.0,13500.0,4262400.0,0,0,0,0,1
2450,70.0,70.0,2.0,2.0,1650.0,3744416.6666666665,0,0,0,0,1
2451,75.0,75.0,2.0,2.0,1880.0,11721600.0,0,0,0,0,1
2452,40.0,40.0,3.0,3.0,4300.0,31511250.0,0,0,0,1,0
2453,64.0,64.0,2.0,3.0,1455.0,7281600.0,0,0,0,0,1
2454,81.0,81.0,2.0,2.0,1352.0,11721600.0,0,0,0,0,1
2455,86.0,86.0,2.0,2.0,5900.0,16605600.0,0,0,0,0,1
2456,90.0,90.0,2.0,2.0,1835.0,3907250.0,0,0,0,0,1
2457,160.0,80.0,2.0,2.0,675.0,921300.0,0,0,0,0,1
2458,75.0,75.0,2.0,2.0,1315.0,6438000.0,0,0,0,0,1
2459,210.0,210.0,3.0,3.0,8790.0,6393583.333333333,0,0,0,0,1
2460,62.0,62.0,3.0,3.0,1855.0,10966800.0,0,0,0,0,1
2461,100.0,37.0,3.0,3.0,3950.0,,0,0,0,1,0
2462,175.0,175.0,5.0,5.0,25000.0,3108000.0,0,0,0,0,1
2463,51.0,51.0,5.0,6.0,6500.0,11033400.0,0,0,0,0,1
2464,68.0,68.0,2.0,2.0,1270.0,1332000.0,0,0,0,0,1
2465,50.0,50.0,,,3100.0,10180083.333333334,0,0,0,1,0
2466,61.0,63.0,2.0,2.0,1100.0,3744416.6666666665,0,0,0,0,1
2467,67.0,67.0,2.0,2.0,1560.0,1864800.0,0,0,0,0,1
2468,70.0,70.0,2.0,2.0,1235.0,2553000.0,0,0,0,0,1
2469,57.0,57.0,2.0,2.0,1468.0,6926400.0,0,0,0,0,1
2470,80.0,80.0,,,2100.0,17582400.0,0,0,0,0,1
2471,50.0,50.0,2.0,1.0,680.0,31511250.0,0,0,0,0,1
2472,270.0,100.0,5.0,5.0,12500.0,3552000.0,0,0,0,0,1
2473,95.0,95.0,3.0,2.0,1440.0,2641800.0,0,0,1,0,0
2474,84.0,84.0,3.0,2.0,1850.0,4440000.0,0,0,0,0,1
2475,82.0,82.0,2.0,2.0,1975.0,2397600.0,0,0,0,0,1
2476,350.0,70.0,4.0,4.0,25000.0,15277166.666666666,0,0,0,1,0
2477,83.0,83.0,3.0,2.0,1285.0,10774400.0,0,0,0,0,1
2478,90.0,90.0,2.0,2.0,1835.0,3907250.0,0,0,0,0,1
2479,160.0,80.0,2.0,2.0,675.0,921300.0,0,0,0,0,1
2480,75.0,75.0,2.0,2.0,1315.0,6438000.0,0,0,0,0,1
2481,210.0,210.0,3.0,3.0,8790.0,6393583.333333333,0,0,0,0,1
2482,62.0,62.0,3.0,3.0,1855.0,10966800.0,0,0,0,0,1
2483,100.0,37.0,3.0,3.0,3950.0,,0,0,0,1,0
2484,175.0,175.0,5.0,5.0,25000.0,3108000.0,0,0,0,0,1
2485,51.0,51.0,5.0,6.0,6500.0,11033400.0,0,0,0,0,1
2486,68.0,68.0,2.0,2.0,1270.0,1332000.0,0,0,0,0,1
2487,50.0,50.0,,,3100.0,10180083.333333334,0,0,0,1,0
2488,61.0,63.0,2.0,2.0,1100.0,3744416.6666666665,0,0,0,0,1
2489,67.0,67.0,2.0,2.0,1560.0,1864800.0,0,0,0,0,1
2490,70.0,70.0,2.0,2.0,1235.0,2553000.0,0,0,0,0,1
2491,57.0,57.0,2.0,2.0,1468.0,6926400.0,0,0,0,0,1
2492,80.0,80.0,,,2100.0,17582400.0,0,0,0,0,1
2493,50.0,50.0,2.0,1.0,680.0,31511250.0,0,0,0,0,1
2494,270.0,100.0,5.0,5.0,12500.0,3552000.0,0,0,0,0,1
2495,95.0,95.0,3.0,2.0,1440.0,2641800.0,0,0,1,0,0
2496,84.0,84.0,3.0,2.0,1850.0,4440000.0,0,0,0,0,1
2497,82.0,82.0,2.0,2.0,1975.0,2397600.0,0,0,0,0,1
2498,350.0,70.0,4.0,4.0,25000.0,15277166.666666666,0,0,0,1,0
2499,83.0,83.0,3.0,2.0,1285.0,10774400.0,0,0,0,0,1
2500,65.0,65.0,2.0,2.0,1575.0,4617600.0,0,0,0,0,1
2501,80.0,80.0,,,450.0,266400.0,0,0,0,0,1
2502,70.0,70.0,2.0,2.0,1825.0,7281600.0,0,0,0,0,1
2503,51.0,51.0,2.0,2.0,1063.0,13675200.0,0,0,0,0,1
2504,80.0,80.0,2.0,2.0,1835.0,11721600.0,0,0,0,0,1
2505,160.0,42.0,5.0,1.0,3800.0,22527333.333333332,0,1,0,0,0
2506,78.0,78.0,4.0,5.0,17300.0,10656000.0,0,0,0,0,1
2507,59.0,59.0,4.0,3.0,5900.0,1332000.0,0,0,0,0,1
2508,85.0,85.0,4.0,4.0,9500.0,6440375.0,0,0,0,1,0
2509,64.0,64.0,3.0,2.0,970.0,9990000.0,0,0,0,0,1
2510,75.0,75.0,2.0,2.0,1215.0,4262400.0,0,0,0,0,1
2511,77.0,77.0,2.0,2.0,3800.0,7814400.0,0,0,0,0,1
2512,45.0,45.0,3.0,3.0,2105.0,26373600.0,0,0,0,0,1
2513,63.0,63.0,4.0,4.0,2567.0,8524800.0,0,0,0,0,1
2514,54.4,54.4,,,4200.0,11055600.0,0,0,0,0,1
2515,54.0,54.0,3.0,2.0,750.0,11083833.333333334,0,0,0,1,0
2516,281.4,88.2,3.0,3.0,15700.0,10774400.0,0,0,0,0,1
2517,80.0,80.0,2.0,2.0,2320.0,16872000.0,0,0,0,0,1
2518,65.0,65.0,2.0,2.0,1835.0,6393600.0,0,0,0,0,1
2519,62.0,62.0,3.0,4.0,1450.0,2131200.0,0,0,0,0,1
2520,432.0,72.0,10.0,10.0,9399.0,20971375.0,0,0,0,1,0
2521,81.0,81.0,2.0,2.0,1353.0,19491600.0,0,0,0,0,1
2522,85.0,85.0,2.0,2.0,2035.0,3996000.0,0,0,0,0,1
2523,55.0,55.0,4.0,3.0,2345.0,5550000.0,0,0,0,0,1
2524,210.0,70.0,3.0,3.0,780.0,266400.0,0,0,0,0,1
2525,85.0,85.0,2.0,2.0,1715.0,10656000.0,0,0,0,0,1
2526,63.0,63.0,3.0,3.0,1383.0,10434000.0,0,0,0,0,1
2527,51.0,51.0,5.0,2.0,1645.0,7681200.0,0,0,0,0,1
2528,420.0,68.0,5.0,5.0,17800.0,15628333.333333334,0,0,0,1,0
2529,60.0,60.0,,,4200.0,1065600.0,0,0,0,0,1
2530,76.0,76.0,3.0,4.0,8.0,9768000.0,0,0,0,0,1
2531,82.0,82.0,,,9800.0,9633750.0,0,0,0,1,0
2532,61.0,63.0,3.0,2.0,960.0,8628400.0,0,0,0,0,1
2533,52.0,52.0,2.0,3.0,1835.0,8347200.0,0,0,0,0,1
2534,60.0,60.0,3.0,3.0,2045.0,17582400.0,0,0,0,0,1
2535,33.0,33.0,1.0,1.0,590.0,30185083.333333332,0,0,0,1,0
2536,38.5,38.5,3.0,3.0,2400.0,7459200.0,0,0,0,0,1
2537,219.0,77.2,3.0,4.0,13500.0,6438000.0,0,0,0,0,1
2538,66.0,66.0,2.0,2.0,1790.0,4795200.0,0,0,0,0,1
2539,50.0,50.0,1.0,1.0,1280.0,4262400.0,0,0,0,0,1
2540,78.0,78.0,2.0,2.0,1695.0,6926400.0,0,0,0,0,1
2541,80.0,80.0,2.0,2.0,1990.0,7681200.0,0,0,0,0,1
2542,120.0,30.0,3.0,3.0,3150.0,15628333.333333334,0,0,0,1,0
2543,65.0,65.0,2.0,2.0,1053.0,9190800.0,0,0,0,0,1
2544,73.0,73.0,2.0,2.0,1985.0,2308800.0,0,0,0,0,1
2545,65.0,65.0,2.0,2.0,1170.0,3285600.0,0,0,0,0,1
2546,120.0,60.0,2.0,2.0,710.0,921300.0,0,0,0,0,1
2547,75.0,75.0,2.0,2.0,1620.0,13320000.0,0,0,0,0,1
2548,62.0,62.0,2.0,2.0,1567.0,5034960.0,0,0,0,0,1
2549,80.0,80.0,2.0,3.0,1800.0,6926400.0,0,0,0,0,1
2550,150.0,50.0,2.0,2.0,5100.0,10662666.666666666,0,0,0,1,0
2551,102.0,102.0,4.0,4.0,7000.0,2331000.0,0,0,0,0,1
2552,38.0,38.0,3.0,4.0,5800.0,11689500.0,0,0,0,1,0
2553,63.0,64.0,3.0,2.0,965.0,7133600.0,0,0,0,0,1
2554,55.0,55.0,3.0,2.0,1652.0,6837600.0,0,0,0,0,1
2555,64.0,64.0,4.0,4.0,2300.0,2752800.0,0,0,0,0,1
2556,35.0,35.0,,,3700.0,10377500.0,0,0,0,1,0
2557,284.0,105.0,5.0,6.0,12990.0,6438000.0,0,0,0,0,1
2558,86.0,86.0,2.0,2.0,1590.0,6926400.0,0,0,0,0,1
2559,104.0,104.0,3.0,2.0,2570.0,5328000.0,0,0,0,0,1
2560,54.0,54.0,1.0,1.0,1460.0,4795200.0,0,0,0,0,1
2561,74.0,74.0,2.0,2.0,1655.0,3744416.6666666665,0,0,0,0,1
2562,40.0,40.0,4.0,5.0,4500.0,15628333.333333334,0,0,0,1,0
2563,65.0,65.0,2.0,2.0,1735.0,10656000.0,0,0,0,0,1
2564,66.0,66.0,2.0,2.0,1825.0,3996000.0,0,0,0,0,1
2565,120.0,60.0,3.0,2.0,620.0,266400.0,0,0,0,0,1
2566,108.0,108.0,3.0,2.0,45000.0,12698400.0,0,0,0,0,1
2567,88.0,88.0,2.0,2.0,1755.0,10656000.0,0,0,0,0,1
2568,56.0,56.0,2.0,2.0,986.0,4617600.0,0,0,0,0,1
2569,60.0,60.0,7.0,8.0,11800.0,9634800.0,0,0,0,0,1
2570,90.0,90.0,4.0,5.0,1825.0,11188800.0,0,0,0,0,1
2571,180.0,33.0,5.0,5.0,10000.0,14565250.0,0,0,0,1,0
2572,198.0,115.0,4.0,4.0,10500.0,1065600.0,0,0,0,0,1
2573,120.0,32.0,3.0,3.0,4990.0,15939600.0,0,0,0,1,0
2574,30.0,30.0,3.0,3.0,2750.0,15413250.0,0,0,0,1,0
2575,61.0,63.0,3.0,2.0,945.0,2131200.0,0,0,0,0,1
2576,54.0,54.0,3.0,3.0,1225.0,2752800.0,0,0,0,0,1
2577,49.4,49.4,4.0,4.0,2000.0,23398800.0,0,0,0,0,1
2578,42.0,42.0,2.0,2.0,640.0,17297916.666666668,0,0,0,1,0
2579,316.0,126.0,5.0,6.0,16000.0,2220000.0,0,0,0,0,1
2580,76.0,76.0,2.0,2.0,1890.0,6438000.0,0,0,0,0,1
2581,90.0,90.0,3.0,2.0,1780.0,4617600.0,0,0,0,0,1
2582,80.0,80.0,,,13900.0,16559000.0,0,0,0,1,0
2583,98.0,98.0,2.0,2.0,2150.0,14208000.0,0,0,0,0,1
2584,60.0,60.0,2.0,2.0,1065.0,1332000.0,0,0,0,0,1
2585,73.0,73.0,2.0,2.0,5300.0,16428000.0,0,0,0,0,1
2586,50.0,50.0,1.0,1.0,1735.0,3744416.6666666665,0,0,0,0,1
2587,120.0,60.0,3.0,2.0,630.0,266400.0,0,0,0,0,1
2588,80.0,80.0,2.0,2.0,1850.0,10656000.0,0,0,0,0,1
2589,68.0,68.0,3.0,3.0,1420.0,5860800.0,0,0,0,0,1
2590,310.0,310.0,,,28000.0,11188800.0,0,0,0,0,1
2591,64.0,64.0,4.0,3.0,2265.0,17582400.0,0,0,0,0,1
2592,40.0,40.0,2.0,3.0,1430.0,14652000.0,0,0,0,0,1
2593,112.6,112.6,1.0,1.0,8500.0,1065600.0,0,0,0,0,1
2594,60.0,20.0,2.0,3.0,2650.0,6216000.0,0,0,0,1,0
2595,60.0,60.0,4.0,4.0,10900.0,14691750.0,0,0,0,1,0
2596,64.0,65.0,3.0,2.0,975.0,4395600.0,0,0,0,0,1
2597,89.0,89.0,2.0,2.0,4200.0,8154800.0,0,0,0,0,1
2598,60.0,60.0,2.0,2.0,1325.0,4676800.0,0,0,0,0,1
2599,44.0,44.0,2.0,1.0,770.0,22543750.0,0,0,0,1,0
2600,39.0,39.0,1.0,1.0,1850.0,3330000.0,0,1,0,0,0
2601,188.0,68.0,3.0,3.0,10500.0,2220000.0,0,0,0,0,1
2602,98.0,63.0,3.0,4.0,4999.0,2308800.0,0,0,0,0,1
2603,300.0,300.0,,,5199.0,3358291.6666666665,0,0,0,1,0
2604,52.0,52.0,1.0,1.0,1635.0,9634800.0,0,0,0,0,1
2605,75.0,75.0,2.0,2.0,1610.0,5328000.0,0,0,0,0,1
2606,240.0,40.0,4.0,5.0,4500.0,15628333.333333334,0,0,0,1,0
2607,81.0,81.0,2.0,2.0,1645.0,11721600.0,0,0,0,0,1
2608,65.0,65.0,2.0,2.0,1265.0,3729600.0,0,0,0,0,1
2609,63.0,63.0,2.0,1.0,1425.0,1332000.0,0,0,0,0,1
2610,120.0,60.0,2.0,2.0,650.0,808080.0,0,0,0,0,1
2611,60.0,60.0,2.0,2.0,1325.0,4676800.0,0,0,0,0,1
2612,44.0,44.0,2.0,1.0,770.0,22543750.0,0,0,0,1,0
2613,39.0,39.0,1.0,1.0,1850.0,3330000.0,0,1,0,0,0
2614,188.0,68.0,3.0,3.0,10500.0,2220000.0,0,0,0,0,1
2615,98.0,63.0,3.0,4.0,4999.0,2308800.0,0,0,0,0,1
2616,300.0,300.0,,,5199.0,3358291.6666666665,0,0,0,1,0
2617,52.0,52.0,1.0,1.0,1635.0,9634800.0,0,0,0,0,1
2618,75.0,75.0,2.0,2.0,1610.0,5328000.0,0,0,0,0,1
2619,240.0,40.0,4.0,5.0,4500.0,15628333.333333334,0,0,0,1,0
2620,81.0,81.0,2.0,2.0,1645.0,11721600.0,0,0,0,0,1
2621,65.0,65.0,2.0,2.0,1265.0,3729600.0,0,0,0,0,1
2622,63.0,63.0,2.0,1.0,1425.0,1332000.0,0,0,0,0,1
2623,120.0,60.0,2.0,2.0,650.0,808080.0,0,0,0,0,1
2624,81.0,81.0,2.0,2.0,1415.0,6189360.0,0,0,0,0,1
2625,98.0,98.0,2.0,2.0,13000.0,16872000.0,0,0,0,0,1
2626,112.6,112.6,1.0,1.0,8500.0,1065600.0,0,0,0,0,1
2627,60.0,20.0,2.0,3.0,2650.0,6216000.0,0,0,0,1,0
2628,60.0,60.0,4.0,4.0,10900.0,14691750.0,0,0,0,1,0
2629,64.0,65.0,3.0,2.0,975.0,4395600.0,0,0,0,0,1
2630,89.0,89.0,2.0,2.0,4200.0,8154800.0,0,0,0,0,1
2631,60.0,60.0,2.0,2.0,1325.0,4676800.0,0,0,0,0,1
2632,44.0,44.0,2.0,1.0,770.0,22543750.0,0,0,0,1,0
2633,39.0,39.0,1.0,1.0,1850.0,3330000.0,0,1,0,0,0
2634,188.0,68.0,3.0,3.0,10500.0,2220000.0,0,0,0,0,1
2635,98.0,63.0,3.0,4.0,4999.0,2308800.0,0,0,0,0,1
2636,300.0,300.0,,,5199.0,3358291.6666666665,0,0,0,1,0
2637,52.0,52.0,1.0,1.0,1635.0,9634800.0,0,0,0,0,1
2638,75.0,75.0,2.0,2.0,1610.0,5328000.0,0,0,0,0,1
2639,240.0,40.0,4.0,5.0,4500.0,15628333.333333334,0,0,0,1,0
2640,81.0,81.0,2.0,2.0,1645.0,11721600.0,0,0,0,0,1
2641,65.0,65.0,2.0,2.0,1265.0,3729600.0,0,0,0,0,1
2642,63.0,63.0,2.0,1.0,1425.0,1332000.0,0,0,0,0,1
2643,120.0,60.0,2.0,2.0,650.0,808080.0,0,0,0,0,1
2644,81.0,81.0,2.0,2.0,1415.0,6189360.0,0,0,0,0,1
2645,98.0,98.0,2.0,2.0,13000.0,16872000.0,0,0,0,0,1
2646,64.0,64.0,3.0,2.0,1235.0,10656000.0,0,0,0,0,1
2647,70.0,70.0,2.0,2.0,1680.0,11721600.0,0,0,0,0,1
2648,52.0,52.0,2.0,3.0,1445.0,1960260.0,0,0,0,0,1
2649,489.0,75.0,9.0,7.0,31000.0,15277166.666666666,0,0,0,1,0
2650,98.0,98.0,,,3800.0,1065600.0,0,0,0,0,1
2651,120.0,66.0,2.0,2.0,9700.0,6748800.0,0,0,0,1,0
2652,62.0,62.0,,,9000.0,10180083.333333334,0,0,0,1,0
2653,62.0,64.0,3.0,2.0,960.0,1065600.0,0,0,0,0,1
2654,91.0,91.0,2.0,2.0,3800.0,4306800.0,0,0,0,0,1
2655,61.0,61.0,3.0,2.0,1623.0,5860750.0,0,0,0,0,1
2656,43.0,43.0,2.0,1.0,770.0,18972333.333333332,0,0,0,1,0
2657,33.0,33.0,1.0,1.0,1600.0,7237200.0,0,1,0,0,0
2658,264.6,84.4,4.0,6.0,18500.0,6438000.0,0,0,0,0,1
2659,330.0,144.0,4.0,3.0,9500.0,3358291.6666666665,0,0,0,1,0
2660,70.0,70.0,2.0,2.0,1865.0,9634800.0,0,0,0,0,1
2661,61.0,61.0,2.0,2.0,1430.0,4795200.0,1,0,0,0,0
2662,328.0,70.0,4.0,4.0,14800.0,14234250.0,0,0,0,1,0
2663,64.0,64.0,3.0,4.0,1755.0,1642800.0,0,0,0,0,1
2664,102.0,102.0,3.0,2.0,1562.0,16605600.0,0,0,0,0,1
2665,108.0,108.0,3.0,2.0,8000.0,16428000.0,0,0,0,1,0
2666,98.0,98.0,3.0,2.0,1855.0,1065600.0,0,0,0,0,1
2667,87.0,87.0,2.0,2.0,1750.0,13320000.0,0,0,0,0,1
2668,45.0,45.0,3.0,3.0,9500.0,11055600.0,0,0,0,0,1
2669,53.0,53.0,2.0,2.0,978.0,6189360.0,0,0,0,0,1
2670,48.0,48.0,2.0,3.0,1565.0,4440000.0,0,0,0,0,1
2671,150.0,42.0,4.0,5.0,4650.0,10662666.666666666,0,0,0,1,0
2672,207.0,207.0,18.0,18.0,16800.0,1598400.0,0,0,0,0,1
2673,110.0,56.0,2.0,2.0,3600.0,7992000.0,0,0,0,1,0
2674,32.0,32.0,3.0,4.0,3700.0,14160750.0,0,0,0,1,0
2675,64.0,64.0,3.0,2.0,980.0,4617600.0,0,0,0,0,1
2676,58.0,58.0,4.0,3.0,2125.0,4573208.333333333,0,0,0,0,1
2677,48.0,48.0,2.0,2.0,620.0,11689500.0,0,0,0,1,0
2678,240.0,72.0,4.0,3.0,10000.0,6438000.0,0,0,0,0,1
2679,150.0,150.0,,,2700.0,3358291.6666666665,0,0,0,1,0
2680,150.0,42.0,4.0,5.0,4650.0,10662666.666666666,0,0,0,1,0
2681,207.0,207.0,18.0,18.0,16800.0,1598400.0,0,0,0,0,1
2682,110.0,56.0,2.0,2.0,3600.0,7992000.0,0,0,0,1,0
2683,32.0,32.0,3.0,4.0,3700.0,14160750.0,0,0,0,1,0
2684,64.0,64.0,3.0,2.0,980.0,4617600.0,0,0,0,0,1
2685,58.0,58.0,4.0,3.0,2125.0,4573208.333333333,0,0,0,0,1
2686,48.0,48.0,2.0,2.0,620.0,11689500.0,0,0,0,1,0
2687,240.0,72.0,4.0,3.0,10000.0,6438000.0,0,0,0,0,1
2688,150.0,150.0,,,2700.0,3358291.6666666665,0,0,0,1,0
2689,60.0,60.0,2.0,2.0,1435.0,7459200.0,0,0,0,0,1
2690,71.0,71.0,2.0,2.0,1780.0,4884000.0,0,0,0,0,1
2691,283.0,71.0,4.0,4.0,14800.0,22679541.666666668,0,0,0,1,0
2692,60.2,60.2,3.0,4.0,1899.0,4395600.0,0,0,0,0,1
2693,79.0,79.0,2.0,2.0,1015.0,9457200.0,0,0,0,0,1
2694,122.0,122.0,3.0,2.0,13000.0,16605600.0,0,1,0,0,0
2695,102.0,102.0,3.0,2.0,1562.0,16605600.0,0,0,0,0,1
2696,108.0,108.0,3.0,2.0,8000.0,16428000.0,0,0,0,1,0
2697,98.0,98.0,3.0,2.0,1855.0,1065600.0,0,0,0,0,1
2698,87.0,87.0,2.0,2.0,1750.0,13320000.0,0,0,0,0,1
2699,45.0,45.0,3.0,3.0,9500.0,11055600.0,0,0,0,0,1
2700,53.0,53.0,2.0,2.0,978.0,6189360.0,0,0,0,0,1
2701,48.0,48.0,2.0,3.0,1565.0,4440000.0,0,0,0,0,1
2702,150.0,42.0,4.0,5.0,4650.0,10662666.666666666,0,0,0,1,0
2703,207.0,207.0,18.0,18.0,16800.0,1598400.0,0,0,0,0,1
2704,110.0,56.0,2.0,2.0,3600.0,7992000.0,0,0,0,1,0
2705,32.0,32.0,3.0,4.0,3700.0,14160750.0,0,0,0,1,0
2706,64.0,64.0,3.0,2.0,980.0,4617600.0,0,0,0,0,1
2707,58.0,58.0,4.0,3.0,2125.0,4573208.333333333,0,0,0,0,1
2708,48.0,48.0,2.0,2.0,620.0,11689500.0,0,0,0,1,0
2709,240.0,72.0,4.0,3.0,10000.0,6438000.0,0,0,0,0,1
2710,150.0,150.0,,,2700.0,3358291.6666666665,0,0,0,1,0
2711,60.0,60.0,2.0,2.0,1435.0,7459200.0,0,0,0,0,1
2712,71.0,71.0,2.0,2.0,1780.0,4884000.0,0,0,0,0,1
2713,283.0,71.0,4.0,4.0,14800.0,22679541.666666668,0,0,0,1,0
2714,60.2,60.2,3.0,4.0,1899.0,4395600.0,0,0,0,0,1
2715,79.0,79.0,2.0,2.0,1015.0,9457200.0,0,0,0,0,1
2716,122.0,122.0,3.0,2.0,13000.0,16605600.0,0,1,0,0,0
2717,49.0,49.0,2.0,2.0,1248.0,1864800.0,0,0,0,0,1
2718,400.0,86.0,4.0,4.0,5800.0,2220000.0,0,0,1,0,0
2719,75.0,75.0,2.0,2.0,1355.0,10656000.0,0,0,0,0,1
2720,110.0,110.0,5.0,5.0,16900.0,5860800.0,0,0,0,0,1
2721,61.0,61.0,3.0,3.0,1150.0,6837600.0,0,0,0,0,1
2722,52.2,52.2,2.0,3.0,1665.0,3552000.0,0,0,0,0,1
2723,100.0,30.0,4.0,3.0,3600.0,19238000.0,0,0,0,1,0
2724,78.0,78.0,,,5800.0,1598400.0,0,0,0,0,1
2725,299.0,60.0,5.0,5.0,9500.0,6216000.0,0,0,0,1,0
2726,1305.0,1305.0,,10.0,930000.0,47519000.0,0,0,0,1,0
2727,80.0,80.0,2.0,2.0,1735.0,7237200.0,0,0,0,0,1
2728,30.0,30.0,3.0,4.0,2550.0,6440375.0,0,0,0,1,0
2729,64.0,63.0,3.0,2.0,970.0,8580300.0,0,0,0,0,1
2730,68.0,68.0,3.0,3.0,1523.0,8968800.0,0,0,0,0,1
2731,56.0,56.0,3.0,2.0,720.0,18348375.0,0,0,0,1,0
2732,280.0,92.5,4.0,5.0,13000.0,4262400.0,0,0,0,0,1
2733,100.0,100.0,,,1620.0,1212900.0,0,0,0,1,0
2734,68.0,68.0,2.0,2.0,2160.0,8524800.0,0,0,0,0,1
2735,120.0,120.0,3.0,2.0,2185.0,10656000.0,0,0,0,0,1
2736,62.0,62.0,2.0,3.0,1875.0,12409800.0,0,0,0,0,1
2737,55.0,55.0,4.0,3.0,5400.0,19238000.0,0,0,0,1,0
2738,65.0,65.0,2.0,2.0,998.0,1332000.0,0,0,0,0,1
2739,73.0,73.0,2.0,2.0,5150.0,16428000.0,0,1,0,0,0
2740,54.0,54.0,4.0,3.0,2280.0,11588400.0,0,0,0,0,1
2741,58.0,58.0,4.0,3.0,1675.0,1154400.0,0,0,0,0,1
2742,76.0,76.0,2.0,2.0,1550.0,7237200.0,0,0,0,0,1
2743,74.0,74.0,3.0,2.0,1650.0,1065600.0,0,0,0,0,1
2744,88.0,88.0,2.0,2.0,1520.0,7947600.0,0,0,0,0,1
2745,68.0,68.0,3.0,3.0,1510.0,12254400.0,0,0,0,0,1
2746,76.0,76.0,2.0,2.0,1766.0,7133600.0,0,0,0,0,1
2747,80.0,80.0,7.0,7.0,17500.0,9346200.0,0,0,0,0,1
2748,43.0,43.0,2.0,3.0,1880.0,9457200.0,0,0,0,0,1
2749,190.0,190.0,3.0,3.0,16000.0,1598400.0,0,0,0,0,1
2750,105.0,105.0,10.0,12.0,105000.0,16331333.333333334,0,0,0,1,0
2751,259.0,65.0,5.0,6.0,7900.0,3463200.0,0,0,0,1,0
2752,48.0,48.0,4.0,5.0,1950.0,2752800.0,0,0,0,0,1
2753,87.0,87.0,4.0,4.0,12500.0,14160750.0,0,0,0,1,0
2754,64.0,64.0,3.0,2.0,975.0,13320000.0,0,0,0,0,1
2755,47.0,47.0,2.0,2.0,1752.0,2664000.0,0,0,0,0,1
2756,48.0,48.0,2.0,1.0,597.0,11643833.333333334,0,0,0,1,0
2757,210.0,66.0,4.0,3.0,12500.0,4765600.0,0,0,0,0,1
2758,100.0,100.0,,,1800.0,3358291.6666666665,0,1,0,0,0
2759,79.0,79.0,2.0,2.0,1320.0,1065600.0,0,0,0,0,1
2760,61.0,61.0,2.0,2.0,1525.0,10034400.0,0,0,0,0,1
2761,50.0,50.0,2.0,3.0,1430.0,14652000.0,0,0,0,0,1
2762,46.0,46.0,4.0,3.0,5200.0,15628333.333333334,0,0,0,1,0
2763,55.0,55.0,2.0,2.0,1425.0,3108000.0,0,0,0,0,1
2764,139.0,139.0,4.0,2.0,13000.0,16605600.0,0,0,0,0,1
